0.022421,40.725175,49.626742,0.522541,0.803
0.071512,40.787567,49.662676,0.522535,0.842
0.121996,40.721016,49.624347,0.522529,0.821
0.172354,40.758451,49.645907,0.522533,0.808
0.221451,40.77093,49.653093,0.522493,0.799
0.271907,40.733494,49.631533,0.52254,0.813
0.3224,40.770929,49.653094,0.522578,0.823
0.371434,40.708541,49.617154,0.522648,0.804
0.421862,40.733496,49.631529,0.522622,0.809
0.472264,40.733496,49.631529,0.522483,0.802
0.521367,40.758459,49.645894,0.522161,0.818
0.571843,40.77998,49.608436,0.521489,0.808
0.622398,40.77998,49.608436,0.520793,0.796
0.671366,40.783555,49.660232,0.519083,0.797
0.721758,40.862849,49.705287,0.516709,0.805
0.772227,40.862849,49.705287,0.514268,0.797
0.821304,40.925628,49.74054,0.511656,0.822
0.871727,40.988521,49.77559,0.508435,0.802
0.922232,40.971602,49.716886,0.504794,0.802
0.971272,41.001387,49.782436,0.500795,0.81
1.021707,41.106894,49.839605,0.496563,0.791
1.072122,41.144969,49.860013,0.49203,0.804
1.121273,41.183144,49.880235,0.487144,0.808
1.171682,41.183144,49.880235,0.48206,0.813
1.222088,41.245611,49.863861,0.476458,0.797
1.271177,41.309785,49.896506,0.470572,0.819
1.321634,41.35477,49.967404,0.464985,0.816
1.372073,41.462359,50.020551,0.458817,0.819
1.421165,41.487908,50.000954,0.45284,0.809
1.471565,41.487908,50.000954,0.446801,0.794
1.522022,41.557363,50.033731,0.440929,0.799
1.571116,41.557363,50.033731,0.43512,0.79
1.62154,41.713067,50.104903,0.428743,0.792
1.671998,41.756838,50.124605,0.422946,0.811
1.721088,41.726144,50.063679,0.41839,0.802
1.771491,41.900849,50.187278,0.412461,0.82
1.821929,41.966934,50.215856,0.408165,0.835
1.871026,42.006669,50.232808,0.403248,0.797
1.921454,42.006669,50.232808,0.398966,0.819
1.971879,42.094177,50.222475,0.394852,0.822
2.021034,42.117633,50.278887,0.391352,0.836
2.07142,42.237609,50.327895,0.387797,0.781
2.121858,42.213784,50.271638,0.384789,0.811
2.170944,42.298331,50.383155,0.381676,0.811
2.221375,42.342833,50.323387,0.379426,0.814
2.270508,42.41169,50.397159,0.377473,0.813
2.320904,42.431995,50.358728,0.375395,0.822
2.371339,42.562979,50.441048,0.373839,0.826
2.420481,42.562979,50.441048,0.37244,0.828
2.470895,42.634556,50.468886,0.37093,0.82
2.520024,42.746445,50.512256,0.369781,0.803
2.570504,42.813578,50.538277,0.369774,0.822
2.62084,42.880728,50.564255,0.369136,0.827
2.669942,42.869426,50.51358,0.368556,0.8
2.720358,42.974782,50.600542,0.368294,0.806
2.769472,43.001644,50.610929,0.368949,0.82
2.819923,43.088865,50.598397,0.369689,0.816
2.87053,43.08065,50.579763,0.3702,0.811
2.919459,43.165632,50.612862,0.371407,0.826
2.969861,43.246091,50.644346,0.37299,0.826
3.018983,43.246091,50.644346,0.374479,0.827
3.069419,43.317535,50.672523,0.375667,0.82
3.119858,43.362155,50.690217,0.377531,0.828
3.168977,43.436475,50.719825,0.379104,0.807
3.219353,43.48103,50.737681,0.381169,0.821
3.268756,43.592352,50.782485,0.382638,0.826
3.318888,43.659101,50.809477,0.384281,0.819
3.369316,43.659101,50.809477,0.386287,0.835
3.418524,43.807123,50.916703,0.388295,0.829
3.468851,43.823533,50.87674,0.389627,0.812
3.517952,43.890101,50.904175,0.390915,0.828
3.568534,43.956629,50.931708,0.392392,0.835
3.618806,44.023097,50.959384,0.394549,0.83
3.667914,44.089517,50.987176,0.39629,0.82
3.71839,44.089517,50.987176,0.398247,0.828
3.767471,44.200047,51.0339,0.399946,0.841
3.817871,44.200047,51.0339,0.401526,0.817
